Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,Total_Sales,Profit,Return_Flag,Customer_Frequency,Monetary,Recency,Discount (%),Shipping_Cost,Customer_Segment
490099,47562,ENGLISH ROSE IRONING BOARD COVER,5,12/3/2009 16:12,3.75,16736,United Kingdom,18.75,3.75,0,8,2904.51,500,18.24,3.48,Mid Value
490099,47590A,BLUE HAPPY BIRTHDAY BUNTING,3,12/3/2009 16:12,5.45,16736,United Kingdom,16.35,3.27,0,8,2904.51,500,4.19,2.98,Mid Value
490100,22284,HEN HOUSE DECORATION,3,12/3/2009 16:21,1.65,13001,United Kingdom,4.95,0.99,0,36,23545.04,16,0.79,4.32,High Value
490100,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2,12/3/2009 16:21,0.21,13001,United Kingdom,0.42,0.084,0,36,23545.04,16,14.83,2.37,High Value
490100,48189,DOOR MAT FRIENDSHIP ,1,12/3/2009 16:21,6.75,13001,United Kingdom,6.75,1.35,0,36,23545.04,16,16.55,2.1,High Value
490100,21914,BLUE HARMONICA IN BOX ,7,12/3/2009 16:21,1.25,13001,United Kingdom,8.75,1.75,0,36,23545.04,16,19.36,2.78,High Value
490100,20681,PINK SPOTTY CHILDS UMBRELLA,5,12/3/2009 16:21,3.25,13001,United Kingdom,16.25,3.25,0,36,23545.04,16,17.8,2.47,High Value
490100,20682,RED SPOTTY CHILDS UMBRELLA,5,12/3/2009 16:21,3.25,13001,United Kingdom,16.25,3.25,0,36,23545.04,16,12.01,4.96,High Value
490100,21706,"FOLDING UMBRELLA , RED/WHITE SPOT",5,12/3/2009 16:21,4.95,13001,United Kingdom,24.75,4.95,0,36,23545.04,16,10.6,2.28,High Value
490100,21710,FOLDING UMBRELLA  PINK/WHITE  SPOT,5,12/3/2009 16:21,4.95,13001,United Kingdom,24.75,4.95,0,36,23545.04,16,0.56,4.57,High Value
490100,21708,FOLDING UMBRELLA  CREAM/MULTI  SPOT,5,12/3/2009 16:21,4.95,13001,United Kingdom,24.75,4.95,0,36,23545.04,16,4.93,3.58,High Value
490100,21707,"FOLDING UMBRELLA , BLACK/BLUE  SPOT",5,12/3/2009 16:21,4.95,13001,United Kingdom,24.75,4.95,0,36,23545.04,16,9.19,2.61,High Value
490100,21709,FOLDING UMBRELLA  CHOC/WHITE  SPOT,5,12/3/2009 16:21,4.95,13001,United Kingdom,24.75,4.95,0,36,23545.04,16,12.57,3.61,High Value
490100,84012,MAGIC SHEEP WOOL GROWING FROM PAPER,1,12/3/2009 16:21,2.55,13001,United Kingdom,2.55,0.51,0,36,23545.04,16,11.15,3.22,High Value
490100,21841,BABY MOUSE RED GINGHAM DRESS,3,12/3/2009 16:21,4.25,13001,United Kingdom,12.75,2.55,0,36,23545.04,16,14.85,2.33,High Value
490100,21839,MUMMY MOUSE RED GINGHAM RIBBON,3,12/3/2009 16:21,5.45,13001,United Kingdom,16.35,3.27,0,36,23545.04,16,5.6,3.54,High Value
490100,21897,POTTING SHED CANDLE CITRONELLA,1,12/3/2009 16:21,2.95,13001,United Kingdom,2.95,0.59,0,36,23545.04,16,11.3,3.67,High Value
490100,21896,POTTING SHED TWINE,3,12/3/2009 16:21,2.1,13001,United Kingdom,6.3,1.26,0,36,23545.04,16,1.76,3.47,High Value
490100,85136B,BLUE SHARK HELICOPTER,1,12/3/2009 16:21,7.95,13001,United Kingdom,7.95,1.59,0,36,23545.04,16,8.27,3.05,High Value
490100,21895,POTTING SHED SOW 'N' GROW SET,3,12/3/2009 16:21,4.25,13001,United Kingdom,12.75,2.55,0,36,23545.04,16,15,3.12,High Value
490100,21893,POTTING SHED SEED TIN,3,12/3/2009 16:21,4.25,13001,United Kingdom,12.75,2.55,0,36,23545.04,16,13.87,2.84,High Value
490100,47591C,BLUE FAIRY CAKE CHILD'S APRON,4,12/3/2009 16:21,1.95,13001,United Kingdom,7.8,1.56,0,36,23545.04,16,19.81,4.9,High Value
490100,21156,RED SPOTTY CHILDS APRON,6,12/3/2009 16:21,1.95,13001,United Kingdom,11.7,2.34,0,36,23545.04,16,5.56,3.92,High Value
490100,21621,VINTAGE UNION JACK BUNTING,2,12/3/2009 16:21,8.5,13001,United Kingdom,17,3.4,0,36,23545.04,16,9.96,3.69,High Value
490100,79029,GLASS HONEYPOT WASP CATCHER,1,12/3/2009 16:21,1.95,13001,United Kingdom,1.95,0.39,0,36,23545.04,16,6.59,3.34,High Value
490100,20940,SET/6 GARDEN GNOME T-LIGHT CANDLES,3,12/3/2009 16:21,2.95,13001,United Kingdom,8.85,1.77,0,36,23545.04,16,8.81,4.22,High Value
490100,22291,"SPRING DEC , HANGING CHICK CREAM",3,12/3/2009 16:21,1.45,13001,United Kingdom,4.35,0.87,0,36,23545.04,16,17.14,4.19,High Value
490100,84676,BATH DUCK WATERING CAN,3,12/3/2009 16:21,2.95,13001,United Kingdom,8.85,1.77,0,36,23545.04,16,13.68,4.11,High Value
490100,84906,PINK B'FLY C/COVER W BOBBLES,4,12/3/2009 16:21,5.95,13001,United Kingdom,23.8,4.76,0,36,23545.04,16,17.65,4.1,High Value
490100,21902,"KEY FOB , FRONT  DOOR ",10,12/3/2009 16:21,0.65,13001,United Kingdom,6.5,1.3,0,36,23545.04,16,4.07,4.43,High Value
490100,21901,"KEY FOB , BACK DOOR ",5,12/3/2009 16:21,0.65,13001,United Kingdom,3.25,0.65,0,36,23545.04,16,17.47,4.81,High Value
490100,21900,"KEY FOB , SHED",10,12/3/2009 16:21,0.65,13001,United Kingdom,6.5,1.3,0,36,23545.04,16,1.2,4.88,High Value
490100,85152,HAND OVER THE CHOCOLATE   SIGN ,2,12/3/2009 16:21,2.1,13001,United Kingdom,4.2,0.84,0,36,23545.04,16,17.77,4.37,High Value
490100,21166,COOK WITH WINE METAL SIGN ,4,12/3/2009 16:21,1.95,13001,United Kingdom,7.8,1.56,0,36,23545.04,16,6.58,3.7,High Value
490100,21911,GARDEN METAL SIGN ,5,12/3/2009 16:21,1.65,13001,United Kingdom,8.25,1.65,0,36,23545.04,16,6.29,2.27,High Value
490100,21172,PARTY METAL SIGN ,6,12/3/2009 16:21,1.45,13001,United Kingdom,8.7,1.74,0,36,23545.04,16,10.24,3.25,High Value
490100,21910,WAY OUT METAL SIGN ,4,12/3/2009 16:21,1.65,13001,United Kingdom,6.6,1.32,0,36,23545.04,16,18.81,2,High Value
490100,21908,CHOCOLATE THIS WAY METAL SIGN,6,12/3/2009 16:21,2.1,13001,United Kingdom,12.6,2.52,0,36,23545.04,16,0.96,4.7,High Value
490100,82581,TOILET METAL SIGN,6,12/3/2009 16:21,0.55,13001,United Kingdom,3.3,0.66,0,36,23545.04,16,7.04,4.4,High Value
490100,82578,KITCHEN METAL SIGN,6,12/3/2009 16:21,0.55,13001,United Kingdom,3.3,0.66,0,36,23545.04,16,17.13,3.48,High Value
490100,82580,BATHROOM METAL SIGN,6,12/3/2009 16:21,0.55,13001,United Kingdom,3.3,0.66,0,36,23545.04,16,7.92,3.45,High Value
490100,21165,BEWARE OF THE CAT METAL SIGN ,6,12/3/2009 16:21,1.69,13001,United Kingdom,10.14,2.028,0,36,23545.04,16,3.98,4.24,High Value
490100,82583,HOT BATHS METAL SIGN,6,12/3/2009 16:21,2.1,13001,United Kingdom,12.6,2.52,0,36,23545.04,16,8.5,4.74,High Value
490100,21174,POTTERING IN THE SHED METAL SIGN,4,12/3/2009 16:21,1.95,13001,United Kingdom,7.8,1.56,0,36,23545.04,16,7.71,3.18,High Value
490100,21255,"FRENCH BOTTLE , LAVENDER",2,12/3/2009 16:21,1.65,13001,United Kingdom,3.3,0.66,0,36,23545.04,16,18.31,4.01,High Value
490100,21407,BROWN CHECK CAT DOORSTOP ,1,12/3/2009 16:21,4.25,13001,United Kingdom,4.25,0.85,0,36,23545.04,16,15.24,2.86,High Value
490100,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,12/3/2009 16:21,2.95,13001,United Kingdom,35.4,7.08,0,36,23545.04,16,10.1,3.15,High Value
490100,21733,RED HANGING HEART T-LIGHT HOLDER,4,12/3/2009 16:21,2.95,13001,United Kingdom,11.8,2.36,0,36,23545.04,16,19.77,3.92,High Value
490100,21429,RED GINGHAM ROSE JEWELLERY BOX,3,12/3/2009 16:21,1.65,13001,United Kingdom,4.95,0.99,0,36,23545.04,16,9.31,3.7,High Value
490100,22208,WOOD STAMP SET THANK YOU,1,12/3/2009 16:21,1.65,13001,United Kingdom,1.65,0.33,0,36,23545.04,16,1.16,2.46,High Value
490100,21136,PAINTED METAL PEARS ASSORTED,8,12/3/2009 16:21,1.69,13001,United Kingdom,13.52,2.704,0,36,23545.04,16,5.25,2.8,High Value
490100,21868,POTTING SHED TEA MUG,1,12/3/2009 16:21,1.25,13001,United Kingdom,1.25,0.25,0,36,23545.04,16,8.72,4.05,High Value
490100,22308,TEA COSY BLUE STRIPE,1,12/3/2009 16:21,2.55,13001,United Kingdom,2.55,0.51,0,36,23545.04,16,3.14,2.34,High Value
490100,21389,IVORY HANGING DECORATION  BIRD,12,12/3/2009 16:21,0.85,13001,United Kingdom,10.2,2.04,0,36,23545.04,16,18.95,3.85,High Value
490100,21384,IVORY HANGING DECORATION  BUTTERFLY,12,12/3/2009 16:21,0.85,13001,United Kingdom,10.2,2.04,0,36,23545.04,16,15.34,2.94,High Value
490100,21385,IVORY HANGING DECORATION  HEART,8,12/3/2009 16:21,0.85,13001,United Kingdom,6.8,1.36,0,36,23545.04,16,5.37,4.78,High Value
490100,21390,FILIGRIS HEART WITH BUTTERFLY,8,12/3/2009 16:21,1.25,13001,United Kingdom,10,2,0,36,23545.04,16,11.82,4.24,High Value
490100,22139,RETRO SPOT TEA SET CERAMIC 11 PC ,4,12/3/2009 16:21,4.95,13001,United Kingdom,19.8,3.96,0,36,23545.04,16,14.43,4.97,High Value
490100,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,7,12/3/2009 16:21,2.1,13001,United Kingdom,14.7,2.94,0,36,23545.04,16,18.83,3.49,High Value
490100,20660,VIP LUGGAGE TAG ,5,12/3/2009 16:21,1.25,13001,United Kingdom,6.25,1.25,0,36,23545.04,16,17.63,3.24,High Value
490100,20622,VIPPASSPORT COVER ,4,12/3/2009 16:21,2.1,13001,United Kingdom,8.4,1.68,0,36,23545.04,16,10.3,4.84,High Value
490100,21867,PINK UNION JACK  LUGGAGE TAG,6,12/3/2009 16:21,1.25,13001,United Kingdom,7.5,1.5,0,36,23545.04,16,15.49,3.89,High Value
490100,21866,UNION JACK FLAG LUGGAGE TAG,7,12/3/2009 16:21,1.25,13001,United Kingdom,8.75,1.75,0,36,23545.04,16,11.24,4.15,High Value
490100,21732,RED HANGING METAL STAR TLIGHT HLDR,4,12/3/2009 16:21,3.75,13001,United Kingdom,15,3,0,36,23545.04,16,11.05,3.32,High Value
490100,21865,PINK UNION JACK  PASSPORT COVER ,6,12/3/2009 16:21,2.1,13001,United Kingdom,12.6,2.52,0,36,23545.04,16,2.29,3.58,High Value
490100,21864,UNION JACK FLAG PASSPORT COVER ,6,12/3/2009 16:21,2.1,13001,United Kingdom,12.6,2.52,0,36,23545.04,16,2.52,3.46,High Value
490100,47562,ENGLISH ROSE IRONING BOARD COVER,2,12/3/2009 16:21,3.75,13001,United Kingdom,7.5,1.5,0,36,23545.04,16,10.59,4.65,High Value
490100,21485,RED SPOT HEART HOT WATER BOTTLE,2,12/3/2009 16:21,4.95,13001,United Kingdom,9.9,1.98,0,36,23545.04,16,5.38,4.09,High Value
490100,84029E,RED WOOLLY HOTTIE WHITE HEART.,2,12/3/2009 16:21,3.75,13001,United Kingdom,7.5,1.5,0,36,23545.04,16,0.42,4.39,High Value
490100,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,12/3/2009 16:21,3.75,13001,United Kingdom,7.5,1.5,0,36,23545.04,16,14.46,4.32,High Value
490100,21358,TOAST ITS - HAPPY BIRTHDAY,2,12/3/2009 16:21,1.25,13001,United Kingdom,2.5,0.5,0,36,23545.04,16,0.65,4.7,High Value
490100,21357,TOAST ITS - DINOSAUR,3,12/3/2009 16:21,1.25,13001,United Kingdom,3.75,0.75,0,36,23545.04,16,11.91,2.41,High Value
490100,21355,TOAST ITS - I LOVE YOU ,2,12/3/2009 16:21,1.25,13001,United Kingdom,2.5,0.5,0,36,23545.04,16,10.78,2.99,High Value
490100,21356,TOAST ITS - FAIRY FLOWER,3,12/3/2009 16:21,1.25,13001,United Kingdom,3.75,0.75,0,36,23545.04,16,19.38,4.31,High Value
490100,21354,TOAST ITS - BEST MUM,2,12/3/2009 16:21,1.25,13001,United Kingdom,2.5,0.5,0,36,23545.04,16,9.68,2.97,High Value
490100,85103, SILVER T-LIGHT SETTING,1,12/3/2009 16:21,6.75,13001,United Kingdom,6.75,1.35,0,36,23545.04,16,1.27,3.11,High Value
490100,16169C,WRAP BLUE REINDEER,25,12/3/2009 16:21,0.42,13001,United Kingdom,10.5,2.1,0,36,23545.04,16,11.03,2.62,High Value
490100,21479,WHITE SKULL HOT WATER BOTTLE ,5,12/3/2009 16:21,3.75,13001,United Kingdom,18.75,3.75,0,36,23545.04,16,16.82,3.03,High Value
490100,21042,RED SPOTTY APRON ,4,12/3/2009 16:21,5.95,13001,United Kingdom,23.8,4.76,0,36,23545.04,16,19.94,2.19,High Value
490100,21035,SET/2 RED SPOTTY TEA TOWELS ,5,12/3/2009 16:21,2.95,13001,United Kingdom,14.75,2.95,0,36,23545.04,16,8.61,2.7,High Value
490100,22138,BAKING SET 9 PIECE RETROSPOT ,5,12/3/2009 16:21,4.95,13001,United Kingdom,24.75,4.95,0,36,23545.04,16,6.41,2.5,High Value
490100,20978,36 PENCILS TUBE SKULLS,16,12/3/2009 16:21,1.25,13001,United Kingdom,20,4,0,36,23545.04,16,18.13,3.74,High Value
490100,20979,36 PENCILS TUBE RED SPOTTY,16,12/3/2009 16:21,1.25,13001,United Kingdom,20,4,0,36,23545.04,16,3.82,3.5,High Value
490100,22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,3,12/3/2009 16:21,4.95,13001,United Kingdom,14.85,2.97,0,36,23545.04,16,12.31,3.02,High Value
490100,47568,ENGLISH ROSE DESIGN PEG BAG,3,12/3/2009 16:21,2.1,13001,United Kingdom,6.3,1.26,0,36,23545.04,16,8.11,4.24,High Value
490101,20989,URBAN CHIC CHOPSTICKS SET/5,20,12/3/2009 16:24,1.95,14644,United Kingdom,39,7.8,0,12,2077.47,3,0.82,2.4,Low Value
490101,20990,SPRING FLOWER CHOPSTICKS SET/5,20,12/3/2009 16:24,1.95,14644,United Kingdom,39,7.8,0,12,2077.47,3,6.95,2.29,Low Value
490101,21213,PACK OF 72 SKULL CAKE CASES,24,12/3/2009 16:24,0.55,14644,United Kingdom,13.2,2.64,0,12,2077.47,3,5.3,3.95,Low Value
490101,21658,GLASS  BEURRE DISH,4,12/3/2009 16:24,3.95,14644,United Kingdom,15.8,3.16,0,12,2077.47,3,13.72,2.21,Low Value
490101,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,12/3/2009 16:24,0.55,14644,United Kingdom,13.2,2.64,0,12,2077.47,3,18.98,3.64,Low Value
490101,35004S,SET OF 3 SILVER FLYING DUCKS,6,12/3/2009 16:24,6.35,14644,United Kingdom,38.1,7.62,0,12,2077.47,3,5.36,2.52,Low Value
490101,84991,60 TEATIME FAIRY CAKE CASES,24,12/3/2009 16:24,0.55,14644,United Kingdom,13.2,2.64,0,12,2077.47,3,16.23,3.7,Low Value
490101,85114B,IVORY ENCHANTED FOREST PLACEMAT,12,12/3/2009 16:24,1.65,14644,United Kingdom,19.8,3.96,0,12,2077.47,3,1.11,2.33,Low Value
490101,21217,RED SPOTTY ROUND CAKE TINS,10,12/3/2009 16:24,9.95,14644,United Kingdom,99.5,19.9,0,12,2077.47,3,10.76,4.62,Low Value
490101,22120,WELCOME  WOODEN BLOCK LETTERS,3,12/3/2009 16:24,9.95,14644,United Kingdom,29.85,5.97,0,12,2077.47,3,1.41,4.42,Low Value
490101,21754,HOME BUILDING BLOCK WORD,3,12/3/2009 16:24,5.95,14644,United Kingdom,17.85,3.57,0,12,2077.47,3,18.68,4.04,Low Value
490106,20738,GREEN MINI TAPE MEASURE ,10,12/3/2009 16:40,0.85,14898,United Kingdom,8.5,1.7,0,18,3356.86,17,15.33,3.24,Mid Value
490106,20975,12 PENCILS SMALL TUBE RED SPOTTY,24,12/3/2009 16:40,0.65,14898,United Kingdom,15.6,3.12,0,18,3356.86,17,13.16,4.2,Mid Value
490106,20976,12 PENCILS SMALL TUBE POSY,24,12/3/2009 16:40,0.65,14898,United Kingdom,15.6,3.12,0,18,3356.86,17,16.48,2.29,Mid Value
490106,21080,SET/20 RED SPOTTY PAPER NAPKINS ,12,12/3/2009 16:40,0.85,14898,United Kingdom,10.2,2.04,0,18,3356.86,17,12.95,2.07,Mid Value
490106,21527,RETRO SPOT TRADITIONAL TEAPOT ,2,12/3/2009 16:40,7.95,14898,United Kingdom,15.9,3.18,0,18,3356.86,17,19.38,4.42,Mid Value
490106,21531,RETRO SPOT SUGAR JAM BOWL,6,12/3/2009 16:40,2.55,14898,United Kingdom,15.3,3.06,0,18,3356.86,17,14.28,3.63,Mid Value
490106,21556,CERAMIC STRAWBERRY MONEY BOX,6,12/3/2009 16:40,2.55,14898,United Kingdom,15.3,3.06,0,18,3356.86,17,18.49,3.98,Mid Value
490106,21700,BIG DOUGHNUT FRIDGE MAGNETS,12,12/3/2009 16:40,0.85,14898,United Kingdom,10.2,2.04,0,18,3356.86,17,10.34,3.16,Mid Value
490106,21777,RECIPE BOX WITH METAL HEART,4,12/3/2009 16:40,7.95,14898,United Kingdom,31.8,6.36,0,18,3356.86,17,2.34,2.73,Mid Value
490106,21916,SET 12 RETRO WHITE CHALK STICKS,24,12/3/2009 16:40,0.42,14898,United Kingdom,10.08,2.016,0,18,3356.86,17,10.56,4.7,Mid Value
490106,21980,PACK OF 12 RED SPOTTY TISSUES ,48,12/3/2009 16:40,0.29,14898,United Kingdom,13.92,2.784,0,18,3356.86,17,2.54,4.7,Mid Value
490106,21985,PACK OF 12 HEARTS DESIGN TISSUES ,48,12/3/2009 16:40,0.29,14898,United Kingdom,13.92,2.784,0,18,3356.86,17,11.85,4.79,Mid Value
490106,22072,TEA CUP AND SAUCER RETRO SPOT,4,12/3/2009 16:40,3.75,14898,United Kingdom,15,3,0,18,3356.86,17,9.65,2.96,Mid Value
490106,22121,NOEL WOODEN BLOCK LETTERS ,3,12/3/2009 16:40,5.95,14898,United Kingdom,17.85,3.57,0,18,3356.86,17,12.45,4.9,Mid Value
490106,22138,BAKING SET 9 PIECE RETROSPOT ,6,12/3/2009 16:40,4.95,14898,United Kingdom,29.7,5.94,0,18,3356.86,17,0.2,4.39,Mid Value
490106,47504G,ENGLISH ROSE TAPE MEASURE,12,12/3/2009 16:40,1.25,14898,United Kingdom,15,3,0,18,3356.86,17,3.9,4.31,Mid Value
490106,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,2,12/3/2009 16:40,9.95,14898,United Kingdom,19.9,3.98,0,18,3356.86,17,9.83,2.91,Mid Value
490106,84510A,SET OF 4 ENGLISH ROSE COASTERS,10,12/3/2009 16:40,1.25,14898,United Kingdom,12.5,2.5,0,18,3356.86,17,19.01,2.1,Mid Value
490106,84510B,SET OF 4 FAIRY CAKES COASTERS ,10,12/3/2009 16:40,1.25,14898,United Kingdom,12.5,2.5,0,18,3356.86,17,7.67,4.14,Mid Value
490106,84750A,PINK SMALL GLASS CAKE STAND,8,12/3/2009 16:40,1.95,14898,United Kingdom,15.6,3.12,0,18,3356.86,17,8.49,3.43,Mid Value
490107,20682,RED SPOTTY CHILDS UMBRELLA,4,12/3/2009 16:47,3.25,14662,United Kingdom,13,2.6,0,7,1416.33,23,14.29,4.57,Low Value
490107,20681,PINK SPOTTY CHILDS UMBRELLA,4,12/3/2009 16:47,3.25,14662,United Kingdom,13,2.6,0,7,1416.33,23,12.08,4.86,Low Value
490107,22111,SCOTTIE DOG HOT WATER BOTTLE,2,12/3/2009 16:47,4.95,14662,United Kingdom,9.9,1.98,0,7,1416.33,23,5.98,3.21,Low Value
490107,22353,LUNCHBOX WITH CUTLERY FAIRY CAKES ,4,12/3/2009 16:47,2.55,14662,United Kingdom,10.2,2.04,0,7,1416.33,23,8.22,4.35,Low Value
490107,21558,SKULL LUNCHBOX WITH CUTLERY ,4,12/3/2009 16:47,2.55,14662,United Kingdom,10.2,2.04,0,7,1416.33,23,4.35,3.88,Low Value
490107,21561,DINOSAUR LUNCHBOX WITH CUTLERY,4,12/3/2009 16:47,2.55,14662,United Kingdom,10.2,2.04,0,7,1416.33,23,19.32,2.14,Low Value
490107,21559,STRAWBERRY LUNCHBOX WITH CUTLERY,4,12/3/2009 16:47,2.55,14662,United Kingdom,10.2,2.04,0,7,1416.33,23,2.61,3.33,Low Value
490107,22275,WEEKEND BAG VINTAGE ROSE PAISLEY,4,12/3/2009 16:47,8.5,14662,United Kingdom,34,6.8,0,7,1416.33,23,7.44,4.33,Low Value
490108,15036,ASSORTED COLOURS SILK FAN,240,12/3/2009 16:49,0.48,17414,United Kingdom,115.2,23.04,0,6,2249.52,38,0.52,4.5,Low Value
490108,16014,SMALL CHINESE STYLE SCISSOR,20,12/3/2009 16:49,0.32,17414,United Kingdom,6.4,1.28,0,6,2249.52,38,4.44,4.79,Low Value
490108,16015,MEDIUM CHINESE STYLE SCISSOR,20,12/3/2009 16:49,0.36,17414,United Kingdom,7.2,1.44,0,6,2249.52,38,15.61,3.7,Low Value
490108,16016,LARGE CHINESE STYLE SCISSOR,20,12/3/2009 16:49,0.72,17414,United Kingdom,14.4,2.88,0,6,2249.52,38,4.02,2.12,Low Value
490108,35160,BUDDHA INCENSE HOLDER ASSORTED,144,12/3/2009 16:49,0.67,17414,United Kingdom,96.48,19.296,0,6,2249.52,38,1.6,3.73,Low Value
490109,21212,PACK OF 72 RETRO SPOT CAKE CASES,24,12/3/2009 16:51,0.55,14755,United Kingdom,13.2,2.64,0,30,9851.45,4,9.49,2.31,High Value
490109,21217,RED SPOTTY ROUND CAKE TINS,1,12/3/2009 16:51,9.95,14755,United Kingdom,9.95,1.99,0,30,9851.45,4,0.2,2.7,High Value
490109,21480,PINK STRIPE HOT WATER BOTTLE,12,12/3/2009 16:51,2.95,14755,United Kingdom,35.4,7.08,0,30,9851.45,4,1.7,2.66,High Value
490109,21621,VINTAGE UNION JACK BUNTING,2,12/3/2009 16:51,8.5,14755,United Kingdom,17,3.4,0,30,9851.45,4,16.15,4.3,High Value
490109,21668,RED STRIPE CERAMIC DRAWER KNOB,12,12/3/2009 16:51,1.25,14755,United Kingdom,15,3,0,30,9851.45,4,15.43,3.06,High Value
490109,21669,BLUE STRIPE CERAMIC DRAWER KNOB,12,12/3/2009 16:51,1.25,14755,United Kingdom,15,3,0,30,9851.45,4,18.3,3.91,High Value
490109,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,12/3/2009 16:51,1.25,14755,United Kingdom,15,3,0,30,9851.45,4,17.09,4.72,High Value
490109,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,12,12/3/2009 16:51,1.25,14755,United Kingdom,15,3,0,30,9851.45,4,13.66,4.64,High Value
490109,21843,RETRO SPOT CAKE STAND,1,12/3/2009 16:51,10.95,14755,United Kingdom,10.95,2.19,0,30,9851.45,4,1.05,3.19,High Value
490109,22046,TEA PARTY  WRAPPING PAPER ,25,12/3/2009 16:51,0.42,14755,United Kingdom,10.5,2.1,0,30,9851.45,4,15.66,3.13,High Value
490109,22047,EMPIRE GIFT WRAP,25,12/3/2009 16:51,0.42,14755,United Kingdom,10.5,2.1,0,30,9851.45,4,16.91,4.88,High Value
490109,22112,CHOCOLATE HOT WATER BOTTLE,9,12/3/2009 16:51,4.95,14755,United Kingdom,44.55,8.91,0,30,9851.45,4,15.98,3.1,High Value
490109,22113,GREY HEART HOT WATER BOTTLE,8,12/3/2009 16:51,3.45,14755,United Kingdom,27.6,5.52,0,30,9851.45,4,10.17,3.85,High Value
490109,22114,HOT WATER BOTTLE TEA AND SYMPATHY,8,12/3/2009 16:51,3.95,14755,United Kingdom,31.6,6.32,0,30,9851.45,4,4.66,2.68,High Value
490109,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,4,12/3/2009 16:51,6.75,14755,United Kingdom,27,5.4,0,30,9851.45,4,16.91,2.52,High Value
490109,22189,CREAM HEART CARD HOLDER,4,12/3/2009 16:51,3.95,14755,United Kingdom,15.8,3.16,0,30,9851.45,4,14.54,2.75,High Value
490109,22309,TEA COSY RED  STRIPE,6,12/3/2009 16:51,2.55,14755,United Kingdom,15.3,3.06,0,30,9851.45,4,19.62,2.09,High Value
490109,84352,SILVER CHRISTMAS TREE BAUBLE STAND ,1,12/3/2009 16:51,16.95,14755,United Kingdom,16.95,3.39,0,30,9851.45,4,3.11,4.06,High Value
490109,84750A,PINK SMALL GLASS CAKE STAND,8,12/3/2009 16:51,1.95,14755,United Kingdom,15.6,3.12,0,30,9851.45,4,4.51,3.16,High Value
490109,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,12/3/2009 16:51,2.95,14755,United Kingdom,53.1,10.62,0,30,9851.45,4,4.24,4.38,High Value
490110,21737,SET 3 WICKER LOG BASKETS,1,12/3/2009 16:52,19.95,14755,United Kingdom,19.95,3.99,0,30,9851.45,4,15.85,4.62,High Value
490110,22348,TEA BAG PLATE RED SPOTTY ,12,12/3/2009 16:52,0.85,14755,United Kingdom,10.2,2.04,0,30,9851.45,4,3.74,3.81,High Value
490111,85079,EMBROIDERED REINDEER DECORATION,4,12/3/2009 16:54,2.12,17576,United Kingdom,8.48,1.696,0,45,8885.66,2,1.33,3.18,High Value
490111,84670,JAPANESE CROCHETED ANIMAL,12,12/3/2009 16:54,0.42,17576,United Kingdom,5.04,1.008,0,45,8885.66,2,19.97,4.84,High Value
490111,72529W,WHITE ADVENT CANDLE,2,12/3/2009 16:54,2.12,17576,United Kingdom,4.24,0.848,0,45,8885.66,2,0.5,2.48,High Value
490111,72801G,S/4 BURGUNDY WINE DINNER CANDLES,2,12/3/2009 16:54,1.25,17576,United Kingdom,2.5,0.5,0,45,8885.66,2,16.7,3.45,High Value
490111,72801F,S/4 FESTIVE RED DINNER CANDLES,12,12/3/2009 16:54,1.25,17576,United Kingdom,15,3,0,45,8885.66,2,7.31,2.54,High Value
490111,82482,WOODEN PICTURE FRAME WHITE FINISH,3,12/3/2009 16:54,2.55,17576,United Kingdom,7.65,1.53,0,45,8885.66,2,16.83,3.38,High Value
490111,85049A,TRADITIONAL CHRISTMAS RIBBONS,1,12/3/2009 16:54,1.25,17576,United Kingdom,1.25,0.25,0,45,8885.66,2,11.09,4.4,High Value
490111,21351,CINAMMON & ORANGE WREATH,1,12/3/2009 16:54,6.75,17576,United Kingdom,6.75,1.35,0,45,8885.66,2,18.03,2.3,High Value
490111,21447,12 IVORY ROSE PEG PLACE SETTINGS,1,12/3/2009 16:54,1.25,17576,United Kingdom,1.25,0.25,0,45,8885.66,2,18.52,3.21,High Value
490111,21901,"KEY FOB , BACK DOOR ",5,12/3/2009 16:54,0.65,17576,United Kingdom,3.25,0.65,0,45,8885.66,2,0.18,4.4,High Value
490111,21902,"KEY FOB , FRONT  DOOR ",5,12/3/2009 16:54,0.65,17576,United Kingdom,3.25,0.65,0,45,8885.66,2,1.51,4.11,High Value
490111,21899,"KEY FOB , GARAGE DESIGN",48,12/3/2009 16:54,0.65,17576,United Kingdom,31.2,6.24,0,45,8885.66,2,5.01,4.11,High Value
490111,21900,"KEY FOB , SHED",48,12/3/2009 16:54,0.65,17576,United Kingdom,31.2,6.24,0,45,8885.66,2,13.39,4.02,High Value
